post_id,content_type,video_duration_sec,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,view_count,play_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3632421686122829748_5412800031,reel,110.041,448,Wednesday,16,14,5,2025,13518,24,False,False,"['art', 'illustration', 'sketch', 'doodle', 'doodles', 'sunshandraws', 'digitalart', 'characterillustration', 'characterdesign', 'comic', 'graphicnovel', 'cowboys', 'westerns', 'western', 'erinyes', 'greekmyth', 'fantasy', 'wretchcomic', 'wretchtheanimation', '2danimations', 'animation', 'storyboard', 'roughanimation', 'animatic']",107,15,0,1508,0.00902433611953547,DS3,niche_only,afternoon,False
3589917586255993436_4777400782,reel,90.0,482,Monday,0,17,3,2025,58633,0,False,False,"['پاینده_ایران_و_ایرانی', 'جاویدشاه', 'پاینده_ایران_و_ایرانی', 'جاویدشاه', 'ایران_معبد_ماست', 'رستاخیز_ناسیونالیست_ایرانی', 'سکوت_جایز_نیست', 'منوچهر_بختیاری', 'مجیدرضا_رهنورد', 'مهرشاد_شهیدی', 'مهسا_امینی', 'نیکا_شاکرمی', 'سارینا_اسماعیل_زاده', 'تاج', 'استقلال', 'پاینده_ایران_و_ایرانی', 'روز_ملی_شیروخورشید', 'ایران_معبد_ماست', 'انقلاب_ایران', 'رنسانس_ایرانی', 'رضاشاه_روحت_شاد', 'تدوام_اعتراضات', 'کامنت', 'استقلال', 'پرسپولیس', 'مادر_ایران_زمین_شهبانو_فرح_پهلوی_عزیزمان']",399,25,1494,3009,0.007231299246171163,DS3,niche_only,night,False
3513350485106468472,reel,13.04,291,Sunday,9,1,12,2024,80091,6,True,False,"['elodiedetails', 'babyproducts', 'babysccessories', 'babystyle', 'parenting', 'backpackset']",,0,926,5534,,DS3,niche_only,morning,True
3537524630844258215_182468725,reel,8.666,388,Friday,17,3,1,2025,725285,3,True,False,"['paulaschoice', 'peptidepoweredhydration', 'peptidemoisturizer']",458,55,4522,22868,0.0007073071864064659,DS3,niche_only,afternoon,False
1999385809472779690_3313183407,reel,32.166,502,Thursday,12,14,3,2019,9603,18,True,False,"['😱', '🧪', '😬', '😨', '🧠', '🙎🏻\u200d♀️', 'depressions', 'anxiety', 'nutrition', 'fear', 'angst', 'depression', 'emotional', 'toxicbody', 'health', 'mentalhealth', 'helpyourself', 'feelgood', 'expand', 'happiness', 'happy', 'heal', 'trysomethingnew', 'dontgiveup']",23,4,0,11393,0.002811328613077884,DS3,niche_only,afternoon,False
3401932493352595893_9604728332,reel,14.033,76,Sunday,15,30,6,2024,22067,4,False,False,"['tarbela', 'tarbelaghazi', 'tarbeladam', 'viralposts']",3,3,119,644,0.0002718868950516585,DS3,niche_only,afternoon,True
3626674827352357999,reel,161.066,206,Tuesday,17,6,5,2025,80091,12,False,False,"['hike', 'hikemadrid', 'goprovlog', 'hikingadventures', 'funnyhike', 'outdoorvibes', 'mountainmoments', 'vlogdiario', 'goprofun', 'senderismomx', 'naturefails', 'aventuraalnatural']",66,4,7,4141,0.000873994905858263,DS3,niche_only,afternoon,False
3613394346318440402_1277899445,reel,11.001,69,Friday,9,18,4,2025,40390,8,False,False,"['newcollection', 'newdiva', 'diva', 'fashion', 'style', 'new', '2025wedding', 'love']",41,0,1782,15282,0.001015077616300661,DS3,mixed,morning,False
3688452054219096283,reel,50.566,161,Wednesday,23,30,7,2025,80091,5,True,False,"['gaslampquarter', 'dronesandiego', 'downtownsd', 'cityviews', 'thebestofsandiego']",265,11,1798,6148,0.0034460370573840085,DS3,niche_only,evening,False
3580606390205488433,reel,90.022,100,Tuesday,4,4,3,2025,80091,0,True,False,[],147,3,3193,7351,0.001872846226839135,DS3,none,night,False
3743225898029183699,reel,54.4,248,Tuesday,13,14,10,2025,80091,10,False,False,"['zumba', 'zumbainstructor', 'zumbaindonesia', 'zumbaclass', 'zumbafitness', 'zumbalove', 'zumbaworldwide', 'zumbacommunity', 'zumbafamily', 'zumbabandung']",342,27,3471,9238,0.004607201718024272,DS3,niche_only,afternoon,False
3474880956747507167,reel,26.333,68,Wednesday,7,9,10,2024,80091,1,False,False,['timnigeria'],77,6,2449,5837,0.0010363082455176547,DS3,niche_only,morning,False
3494617088608331265,reel,82.166,237,Tuesday,12,5,11,2024,80091,15,True,False,"['explore', 'explorepage', 'darmiyaan', 'trending', 'trendingnow', 'songcover', 'cover', 'singing', 'music', 'model', 'fyp', 'featured', 'instadaily', 'reelsinstagram', 'prachitimehta']",200,61,1033,4041,0.003258752434700095,DS3,mixed,afternoon,False
3584435659341284116,reel,49.549,91,Sunday,11,9,3,2025,80091,4,True,False,"['wooyoung', 'ateez', '에이티즈', '우영', 'courreges', 'courregesfw25']",234571,1940,297438,1348832,2.9529915597063376,DS3,niche_only,morning,True
3540796672843837300,reel,18.033,65,Wednesday,5,8,1,2025,80091,5,True,False,"['umeshpatil', 'mohol', 'solapur', 'मोहोळ', 'trending', 'dada']",2191,24,13985,38877,0.027655695949657895,DS3,mixed,night,False
3782998729474315439_44419759049,reel,22.43,238,Monday,10,8,12,2025,32306,0,True,False,[],72,6,1462,3858,0.002414337450088216,DS3,none,morning,False
3487490985528200669_44450585561,reel,62.033,393,Saturday,16,26,10,2024,109589,6,True,False,"['anastasiabeverlyhills', 'anastasiabeverlyhillsindia', 'abhindia', 'diwalilooks', 'diwalicardparty', 'festiveglam']",117,6,2521,10102,0.001122365179304681,DS3,niche_only,afternoon,True
3626371623866841306_4026030444,reel,80.366,38,Tuesday,7,6,5,2025,169595,0,False,False,[],762,363,0,49963,0.006633411165357673,DS3,none,morning,False
3769819767709596698_655697366,reel,15.185,1235,Thursday,5,20,11,2025,39275,0,False,False,[],3,11,1084,2980,0.00035645177716671757,DS3,none,night,False
3773297235930103345_3197326748,reel,21.107,175,Tuesday,0,25,11,2025,445710,0,True,False,[],3,55,68613,187147,0.00013012916441371202,DS3,none,night,False
3454795309497544941_43247698486,reel,14.166,104,Wednesday,14,11,9,2024,404916,7,False,False,"['rakeshdevandakala', 'trendingreel', 'viralreel', 'explore', 'view', 'trendingreels', 'reelitfit']",17597,362,74798,216006,0.044352299360115775,DS3,mixed,afternoon,False
3601427653192188475_2866967394,reel,89.566,176,Tuesday,21,1,4,2025,11263,9,True,False,"['kazeliocardoso', 'assessoriajuridica', '1deabril', 'diadamentira', 'reels', 'audiencia', 'testemunha', 'mentiras', 'justiçadotrabalho']",146,9,1488,4838,0.01376065340909091,DS3,mixed,evening,False
3596278952824356153,reel,63.8,155,Tuesday,19,25,3,2025,80091,10,True,False,"['anime', 'berserk', 'jetejuge', 'onepiece', 'naruto', 'animefr', 'mangafr', 'manga', 'sololeveling', 'snk']",5700,454,31571,96539,0.07683663786645357,DS3,niche_only,evening,False
3609115481474536526_4004409647,reel,26.7,367,Saturday,12,12,4,2025,25629,9,False,False,"['daninisnack', 'kuliner', 'pondokindahmall3', 'foodlover', 'kulinerjakarta', 'kuetradisionalindonesia', 'cateringcorporate', 'cateringjakarta', 'jajananpasar']",21,0,0,1201,0.0008193523214982442,DS3,niche_only,afternoon,True
3623561796604377808_1729502208,reel,12.1,142,Friday,10,2,5,2025,6071,6,False,False,"['gracetattoo', 'phoenixville', 'tattoo', '15', 'phoenixvilletattoo', 'patattooers']",217,10,0,3387,0.037384716732542816,DS3,niche_only,morning,False
3760881859707534338_377194739,reel,67.733,283,Friday,21,7,11,2025,1082689,15,True,False,"['gauravwellplayed', 'proudofgaurav', 'gauravstrong', 'biggbosshero', 'gauravthemastermind', 'teamgaurav', 'gauravdeservesrespect', 'biggbossupdate', 'gamechangergaurav', 'gauravrocks', 'biggbossbuzz', 'gauravwinninghearts', 'smartplayergaurav', 'gauravonfire', 'respectforgaurav']",40023,1036,380675,872531,0.037923135893007234,DS3,niche_only,evening,False
3636025756531514410_21079775,reel,8.6,27,Monday,15,19,5,2025,13030,3,False,False,"['reels', 'explorepage', 'comedy']",9,0,0,330,0.000690660732100376,DS3,mixed,afternoon,False
3501158488042747182,reel,16.67,357,Thursday,13,14,11,2024,80091,0,False,False,[],165,1,6301,14928,0.0020726164910353094,DS3,none,afternoon,False
3574471048674094038_184820489,reel,4.566,0,Sunday,17,23,2,2025,8414,0,False,False,[],14,1,484,1446,0.0017825311942959,DS3,none,afternoon,True
3796999136122378061_29170333791,reel,24.8,516,Saturday,17,27,12,2025,3444,3,False,False,"['косметика', 'макияж', 'люкс', 'тренды', 'минеральнаякосметика', 'казахстан', 'караганда', 'lux', 'janeiredale', 'janeiredalekz']",6,0,96,393,0.0017416545718432512,DS3,niche_only,afternoon,True
3753469732042420313,reel,15.666,59,Tuesday,16,28,10,2025,80091,0,True,False,[],72769,424,552440,1943788,0.913861559206912,DS3,none,afternoon,False
3575443143546451254_8268359520,reel,15.001,253,Tuesday,1,25,2,2025,25505,15,True,False,"['dermatology', 'dermatologist', 'dermatologista', 'dermatología', 'skindoctor', 'sunscreen', 'skincaretips', 'sunscreen', 'spf', 'skincancer', 'skincancerprevention', 'skincancersucks', 'sunprotection', 'doctor', 'smokingkills']",76,1,1620,3799,0.003018897514310358,DS3,niche_only,night,False
3534997769976379030_603653436,reel,22.556,305,Tuesday,5,31,12,2024,21458,8,False,False,"['love', 'instagood', 'instagram', 'music', 'trending', 'india', 'viral', 'love']",21,0,117,649,0.0009786103732699566,DS3,mixed,night,False
3421943292613108112,reel,30.466,2,Sunday,6,28,7,2024,80091,0,False,False,[],,13,775,2997,,DS3,none,morning,True
3446557750120398923,reel,24.233,207,Saturday,5,31,8,2024,80091,0,False,False,[],29,8,261,870,0.0004619687359536533,DS3,none,night,True
3556695458249339237_198859756,reel,57.033,378,Thursday,4,30,1,2025,1837265,10,True,False,"['militarywife', 'military', 'usaf', 'usafwife', 'veterans', 'shop', 'activeduty', 'militarydiscount', 'theexchange', 'aafes']",83064,142,6688,477795,0.045287944151799465,DS3,niche_only,night,False
3795463301971638507_870776090,reel,18.233,21,Thursday,14,25,12,2025,1688,0,False,False,['ส้มจี๊ดนะ'],25,0,85,399,0.014801657785671996,DS3,niche_only,afternoon,False
3547913224920565692_1098521636,reel,27.333,0,Saturday,1,18,1,2025,45577,0,True,False,[],571,10,7658,19458,0.012747378121023301,DS3,none,night,True
3550212880608213523_10226591203,reel,23.5,343,Tuesday,5,21,1,2025,9508,21,False,False,"['viral', 'reels', 'trending', 'online', 'branded', 'beauty', 'makeupdeals', 'makeup', 'instadaily', 'islamabadfashion', 'lahorefashion', 'kayseria', 'karachi', 'makeup', 'multan', 'sale', 'shop', 'skincare', 'style', 'hair', 'hyderabad']",27,0,0,1771,0.0028394152907771585,DS3,mixed,night,False
3487342087270280553_51568843993,reel,12.408,138,Saturday,11,26,10,2024,99143,0,False,False,[],371,0,4165,14839,0.003742031792140725,DS3,none,morning,True
3426516317435011388,reel,19.633,17,Saturday,13,3,8,2024,80091,0,True,False,[],13594,123,85436,209804,0.17126554462368276,DS3,none,afternoon,True
3447226832334954321,reel,32.9,199,Sunday,3,1,9,2024,80091,12,False,False,"['anime', 'animeedits', 'animelover', 'animetelugu', 'naruto', 'narutoshippuden', 'narutoedits', 'narutotelugu', 'sasuke', 'sasukeuchiha', 'reels', 'friends']",7433,19,23671,53347,0.09304300054936823,DS3,mixed,night,True
3586602486313407813,reel,17.0,151,Wednesday,10,12,3,2025,80091,5,False,False,"['saigon', 'nccsaigon', 'chill', 'outfit', 'ootd']",863,7,5677,28080,0.010862508115666983,DS3,niche_only,morning,False
3545368702868103054,reel,45.0,285,Tuesday,13,14,1,2025,80091,7,False,False,"['ccl', 'practice', 'manojtiwari', 'bhojpuridabanggs', 'fire', 'onfield', 'cricketlife']",10549,72,103183,328721,0.13260999850172303,DS3,niche_only,afternoon,False
3601165537393363380,reel,51.851,157,Tuesday,13,1,4,2025,80091,1,True,False,['swataxn'],210,12,629,2259,0.00277181241572192,DS3,niche_only,afternoon,False
3607369411896414413_28095807503,reel,34.766,274,Thursday,2,10,4,2025,20937,15,False,False,"['herbs', 'sekhmet', 'awaken', 'neworleanspsychic', 'goddess', 'purplethronepsychic', 'healing', 'pathofawakenings', 'neworleansmagic', 'theneworleansoracledeck', 'awakenwithfatima', 'fatimainneworleans', 'healing', 'neworleans', 'frenchquarterfest']",3,8,1476,6342,0.0005253605884038591,DS3,niche_only,night,False
3573693530922460320,reel,40.433,718,Saturday,15,22,2,2025,80091,11,False,False,"['datenightglow', 'matteandprotected', 'lakmēsunexpert', 'lakmesun', 'sunscreen', 'suncare', 'sunscreenforoilyskin', 'glowsunscreen', 'lakmefluidsunscreen', 'suntan', 'ad']",2054,15,10973,52618,0.0258327922888678,DS3,niche_only,afternoon,True
3591414514395234095,reel,14.8,168,Wednesday,2,19,3,2025,80091,5,False,False,"['humorquibor', 'humor', 'video', 'quibor', 'elorza']",343,13,11515,32168,0.00444488837836488,DS3,mixed,night,False
3667297038567224161,reel,7.566,68,Tuesday,18,1,7,2025,80091,7,False,False,"['rímel', 'lash', 'cilios', 'fy', 'insta', 'efeitorimel', 'cílios']",31,10,26,1143,0.0005119113020026969,DS3,niche_only,evening,False
3414950204984297814,reel,7.666,111,Thursday,14,18,7,2024,80091,1,False,False,"['安倍川花火大会', 'ディズニー', 'disney', 'カメラ']",340,2,3174,19321,0.0042700893971932274,DS3,niche_only,afternoon,False
3605348092544016453,reel,30.989,151,Monday,7,7,4,2025,80091,3,True,False,"['moonswatch', 'omegaxswatch', 'swatch']",30,6,581,3186,0.0004494830944413924,DS3,niche_only,morning,False
3606037233146070686,reel,14.233,40,Tuesday,6,8,4,2025,80091,0,False,False,[],192,5,12596,36570,0.0024596713779153974,DS3,none,morning,False
3585621143436361044_9221170271,reel,35.84,56,Tuesday,2,11,3,2025,1963652,0,True,False,[],1647,17,30751,69322,0.0008474002280443642,DS3,none,night,False
3573367197695810212,reel,26.541,1069,Saturday,4,22,2,2025,80091,20,True,False,"['seguridadenelagua', 'chalecobblüv', 'micielovaldivia', 'veranoseguro', 'aprendiendoanadar', 'bbluv', 'seguridad', 'natacion', 'matronatacion', 'porteo', 'porteoseguro', 'porteoergonomico', 'valdivia', 'maternidad', 'embarazo', 'chile', 'mamaprimeriza', 'micielovaldivia', 'surdechile', 'verano']",11,2,476,1173,0.0001623133396593917,DS3,niche_only,night,True
3604790822239998784_10432885521,reel,30.266,157,Sunday,13,6,4,2025,10704,11,False,False,"['instagram', 'reels', 'reelsinstagram', 'hairtutorial', 'hair', 'hairstyles', 'hairstyle', 'hairtransformation', 'haireducation', 'kurd', 'haircolor']",37,9,694,4241,0.004297057449789818,DS3,mixed,afternoon,True
3616978964185064912_11906620121,reel,20.4,177,Wednesday,8,23,4,2025,7163,7,False,False,"['airterjunsulawesi', 'airterjunsulsel', 'pesonaairterjunindonesia', 'airterjunindonesia', 'piknikairterjun', 'airterjuntakapala', 'airterjungowa']",3,2,0,1017,0.0006979341150195422,DS3,niche_only,morning,False
3618251058805770380,reel,94.7,68,Friday,2,25,4,2025,80091,0,True,False,[],2082,6,14107,29099,0.02607001947760076,DS3,none,night,False
3584617006197427234,reel,21.0,335,Sunday,17,9,3,2025,80091,0,False,False,"['آنزیم_تراپی', 'خاویارتراپی', 'اصفهان_من', 'سمیراجدیدی']",104,86,575,1816,0.002372271887329571,DS3,niche_only,afternoon,True
3613738626225455259_6679417297,reel,23.033,495,Friday,21,18,4,2025,12191,5,False,False,"['noamidistribuciones', 'capacitaciónpeluquería', 'peluqueríamasculina', 'barbería', 'sanfrancisco']",181,15,0,13579,0.016076115485564306,DS3,niche_only,evening,False
3470079849752385085,reel,54.3,201,Wednesday,16,2,10,2024,80091,13,False,False,"['diningroom', 'design', 'decor', 'homedecor', 'tech', 'speakers', 'diy', 'doityourself', 'asmr', 'lifestyle', 'techlifestyle', 'techie', 'techbymidas']",20512,92,176452,378110,0.2572541577186236,DS3,niche_only,afternoon,False
3523580548807140555_51867370,reel,15.065,14,Sunday,11,15,12,2024,109821,0,True,False,[],163,12,392,1802,0.001593487643641529,DS3,none,morning,True
3607477290529213710_1132530959,reel,38.972,190,Thursday,6,10,4,2025,200129,0,False,False,[],3,3,0,2536,2.99805126667666e-05,DS3,none,morning,False
3530047201850190600_1660079064,reel,45.266,19,Tuesday,10,24,12,2024,78866,0,False,False,[],3,102,94382,236497,0.0013313553197154705,DS3,none,morning,False
3800257626056541633_6334585234,reel,11.146,0,Thursday,5,1,1,2026,610100,0,True,False,[],2002,397,0,64694,0.003932135826690991,DS3,none,night,False
3628181428102469030_19940898014,reel,14.2,92,Thursday,19,8,5,2025,12434,6,False,False,"['mridealnigeria', 'iconicpauls', 'paulochidex', 'actor', 'houseoftwitch', 'instagram']",864,66,152,28479,0.07478890229191798,DS3,mixed,evening,False
3508263424734402264_1500779156,reel,14.966,18,Sunday,8,24,11,2024,21327,0,False,False,['광화문연가'],240,16,4088,10832,0.012003000750187547,DS3,niche_only,morning,True
3431630491441744300,reel,79.84,580,Saturday,15,10,8,2024,80091,18,False,False,"['jainism', 'jainism_updates', 'spreadjainism', 'jain', 'jaintemple', 'trending', 'bhakti', 'bhajan', 'jainculture', 'aadinathdada', 'reels', 'reelsinstagram', 'viral', 'viralvideos', 'likeforlikes', 'trendingreels', 'instalike', 'jaijinendra🙏']",426,5,2278,8055,0.005381311491784448,DS3,mixed,afternoon,True
3607180210935709520_1276389707,reel,11.766,416,Wednesday,20,9,4,2025,13608,11,True,False,"['asasul', 'lagosul', 'remaxj', 'avaliaçãogratuita', 'corretoradeimóveis', 'vendacerta', 'imóveisdf', 'mercadoimobiliário', 'familiaremax', 'carlamendonça', 'remaxjota']",112,14,1705,6541,0.009258578881622456,DS3,niche_only,evening,False
3608564246808816425,reel,22.233,706,Friday,18,11,4,2025,80091,3,True,False,"['barcelóexperiences', 'tudestinonuestrohogar', 'malta']",2853,68,67594,219051,0.03647055885731409,DS3,niche_only,evening,False
3521494601530827239_5812210,reel,32.465,104,Thursday,14,12,12,2024,4272344,4,True,False,"['engaged', 'engagement', 'selenagomez', 'bennyblanco']",31534,315,475319,1071830,0.007454688233277041,DS3,niche_only,afternoon,False
3577369829225572947_844563547,reel,15.033,0,Thursday,17,27,2,2025,303757,0,False,False,[],211,8,8474,23846,0.0007209686658458378,DS3,none,afternoon,False
3385109156821934809_1436414429,reel,23.833,53,Friday,10,7,6,2024,561911,4,True,False,"['reels', 'romanticism', 'perception', 'drama']",7618,169,86152,228658,0.013858041828613733,DS3,mixed,morning,False
3591420058125532885_9688699184,reel,74.766,79,Wednesday,2,19,3,2025,41848,5,False,False,"['sunitawilliams', 'women', 'nasa', 'usa', 'womenfighters']",767,4,5091,16865,0.018423379292217257,DS3,niche_only,night,False
3429290117514346880_6271506166,reel,54.958,822,Wednesday,9,7,8,2024,87212,15,True,False,"['reels', 'reelsvideo', 'reelviral', 'fashionstyle', 'kidsfashion', 'kidsootd', 'ootd', 'babygirl', 'babyph', 'babystyle', 'babyswag', 'childrenswear', 'kidsclothes', 'localph', 'supportlocalph']",3,11,9824,27374,0.00016052652700858816,DS3,mixed,morning,False
3736722645237737401_20716478050,reel,7.433,143,Sunday,13,5,10,2025,12586,0,False,False,[],8,0,516,3518,0.0006355763883371733,DS3,none,afternoon,True
3629482929022262846,reel,10.933,76,Saturday,14,10,5,2025,80091,0,False,False,[],9,0,59,1415,0.0001123707736103481,DS3,none,afternoon,True
3612057741926084276,reel,7.3,5,Wednesday,13,16,4,2025,80091,0,True,False,[],405,10,12268,37472,0.005181541227588273,DS3,none,afternoon,False
3549555662782753336_34180997294,reel,30.0,87,Monday,8,20,1,2025,11396,2,False,False,"['loveguess', 'loveguessid']",14,0,133,615,0.0012283934368693516,DS3,niche_only,morning,False
