post_id,content_type,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,is_verified,is_paid_partnership,hashtags,like_count,comment_count,engagement_rate,dataset,hashtag_type_mix,time_block,is_weekend
3735160631751449773,Image,158,Friday,10,3,10,2025,20594,0,True,False,[],43,0,0.002087885409079874,DS2,none,morning,False
3583618225209223783,Image,203,Saturday,7,8,3,2025,43823,7,False,False,"['happywomensday', 'internationalwomensday', 'happyinternationalwomensday❤️', 'womenday2025', 'internationalwomensday❤️', 'womensday', 'happpywomensday♥️']",73,12,0.001939576487769259,DS2,niche_only,morning,True
3388166207778737440,Video,163,Tuesday,15,11,6,2024,69491,3,True,False,"['coolwaterreborn', 'davidoffparfums', 'davidoffcoolwater']",305,4,0.004446554999136591,DS2,niche_only,afternoon,False
3382992943041535560,Reel,92,Tuesday,12,4,6,2024,8930,0,False,False,[],40,5,0.0050386294927779645,DS2,none,afternoon,False
3650638584665069247,Image,343,Sunday,19,8,6,2025,57622,6,False,False,"['odiario', 'odiariodemogi', 'suzano', 'celulose', 'kimberlyclark', 'altotietê']",592,3,0.010325737986567864,DS2,niche_only,evening,True
3592383176569515212,Carousel,235,Thursday,10,20,3,2025,12351,0,True,False,[],73,61,0.010848445595854923,DS2,none,morning,False
3631885719674666694,Carousel,559,Tuesday,22,13,5,2025,6151,0,False,False,[],62,9,0.011540962288686606,DS2,none,evening,False
3719799542545333975,Carousel,342,Friday,5,12,9,2025,111085,0,True,False,"['쉬프트앤', '시뮬런트다이아몬드', '주얼리코디']",73,0,0.0006571485155645176,DS2,niche_only,night,False
3607119852915698722,Video,205,Wednesday,18,9,4,2025,38342,17,False,False,"['instagram', 'trendingreels', 'fypシ', 'reelsinstagram', 'explore', 'fyp', 'explorepage', 'explorëpagë', 'reelitfeelit', 'reelsvideo', 'trending', 'viral', 'viralvideo', 'transformation', 'transition', 'montegrande', 'funkchallenge']",348,13,0.009415017082648724,DS2,mixed,evening,False
3565751325306965833,Image,1385,Tuesday,16,11,2,2025,18274,5,False,False,"['violênciadoméstica', 'mulher', 'delegacia', 'políciamilitar', 'rioverde']",21,0,0.0011491108071135432,DS2,niche_only,afternoon,False
3644402996414644813,Carousel,53,Saturday,4,31,5,2025,49081,0,False,False,[],4,0,8.149627154557679e-05,DS2,none,night,True
3403130230238817939,Reel,1795,Tuesday,7,2,7,2024,154475,12,True,False,"['run2food', 'cookiedough', 'vegantreats', 'veganbreakfast', '3ingredients', 'vegandesserts', 'freezerfudge', 'easydesserts', 'glutenfreedesserts', 'healthydessert', 'highproteinvegan', 'macrofriendly']",934,121,0.006829539863797612,DS2,niche_only,morning,False
3701185530668340069,Carousel,252,Sunday,13,17,8,2025,23206,7,False,True,"['pr', 'toccocloset', 'tocco', 'トッコクローゼット', 'トッコ', '渋谷', '渋谷デート', '渋谷カフェ', '宇田川カフェ', 'アイドル', 'サロモ', 'olコーデ', 'olファッション', 'swingle', 'diana']",73,20,0.004007411556857844,DS2,niche_only,afternoon,True
3732190090744353598,Image,143,Monday,7,29,9,2025,15479,1,True,False,['theleojewels'],25,1,0.0016795865633074936,DS2,niche_only,morning,False
3683316782351308501,Reel,1114,Wednesday,21,23,7,2025,131251,12,True,False,"['preparedtofightfire', 'firefighting', 'fitness', 'fit', 'motivate', 'standards', 'firefighters', 'firefighter', 'firefighting', 'fires', 'fire', 'firetraining']",246,1,0.0018818760856977416,DS2,niche_only,evening,False
3617020095365503906,Carousel,1134,Wednesday,10,23,4,2025,33106,0,True,False,[],809,3,0.024526535173830306,DS2,none,morning,False
2973886143642196430,Image,69,Friday,1,18,11,2022,9215,0,False,False,[],70,1,0.007703993055555556,DS2,none,night,False
3657879892285009546,Image,0,Wednesday,19,18,6,2025,81441,0,False,False,[],14,3,0.00020873750644630535,DS2,none,evening,False
2537299636204244032,Carousel,247,Thursday,16,25,3,2021,2014,10,False,False,"['tuminj', 'peruvianfood', 'peruvianrestaurant', 'njrestaurant', 'elizabethnj', 'lindennj', 'lunchspecial', 'eatnj', 'instafood', 'unioncountynj']",3,0,0.001488833746898263,DS2,niche_only,afternoon,False
3645494684472260564,Image,647,Sunday,16,1,6,2025,7864,1,True,False,['thelastdance'],344,6,0.04450095359186268,DS2,niche_only,afternoon,True
3637607397683181486,Image,484,Wednesday,19,21,5,2025,23179,3,False,False,"['coopnacop30', 'sustentabilidade', 'sistemaocb']",20,0,0.0008628127696289905,DS2,niche_only,evening,False
2597076114461424756,Image,1597,Wednesday,3,16,6,2021,466,14,False,False,"['edobeautylab', 'komatsuna', 'edomono', 'eatyourgreens', 'greenmeansglow', 'wellnesswednesday', 'superfoods', 'japanesefood', 'greenbeauty', 'greenskincare', 'superfoodskincare', 'indiebeautybrand', 'farmtoface', 'plantbasedskincare', 'グリーンビューティー', 'スーパーフード', '小松菜', '江戸川区', '小松菜の力で健康美人に', '野菜不足', '緑黄色野菜', '地域活性化', '植物の力', '江戸川区', '手作り化粧品', '自然派ママ', '自然派化粧品', 'エドビューティーラボ']",67,12,0.16916488222698073,DS2,niche_only,night,False
3659316139928505336,Image,253,Friday,18,20,6,2025,46457,8,True,False,"['સફળતા', 'gujaratiroyallook', 'selfmademan', 'attitudegujarati', 'successvibes', 'gujaratipersonality', 'kingstyle', 'gujaratiswag', 'gentlemanlook', 'સફળતાનોપંથ', 'મારોરસ્તોઅલગછે']",524,15,0.011601876964139652,DS2,niche_only,evening,False
3072176396766809625,Video,177,Sunday,16,2,4,2023,11534,0,False,False,[],30,2,0.0027741655830082357,DS2,none,afternoon,True
3130865688041654819,Video,313,Thursday,15,22,6,2023,3153,8,False,False,"['rulenumbereveryday', 'seizetheday', 'thrivetribe', 'friendships', 'community', 'goals', 'unstoppablelegends', 'travel']",75,8,0.02631578947368421,DS2,niche_only,afternoon,False
3582850793415373523,Image,343,Friday,6,7,3,2025,1898,3,False,False,"['ripleysbelieveitornot', 'ripleysreview', 'ริบลีส์เชื่อหรือไม่', 'ริบลีส์พัทยา', 'พัทยามิวสิคเฟสติวัล2025', 'pattayamusicfestival2025', 'เทศกาลดนตรีพัทยา']",3,0,0.001579778830963665,DS2,niche_only,morning,False
3438681605927865633,Carousel,294,Tuesday,8,20,8,2024,11901,19,False,False,"['superluna', 'luna', 'bluemoon', 'moon', 'hiking', 'trekking', 'natura', 'night', 'silence', 'tramonto', 'pollina', 'pollinaadventure', 'cefalù', 'goleditiberio', 'madonieapassolento', 'discovery', 'photooftheday', 'photographer', 'superluna2024']",90,0,0.0075617543270038645,DS2,niche_only,morning,False
3623593367847621726,Carousel,610,Friday,11,2,5,2025,255290,5,False,False,"['1051040140', '1051020100', '1051050190', '1051060400', 'olivedesolive', 'オリーブデオリーブ', '韓国コーデ', '韓国ファッションコーデ', '春コーデ', '春服コーデ', '夏コーデ', '夏服コーデ', '置き画倶楽部', '置き画くらぶ', '置き画くら部', 'シェルデザイン', '貝殻', 'ガーリーコーデ', 'カジュアルコーデ']",158,1,0.0006228186657578998,DS2,niche_only,morning,False
3599855719309964086,Image,549,Sunday,17,30,3,2025,1212,0,False,False,"['نوروز', 'سفر', 'موزیک', 'نوازنده', 'دلار', 'اکسبلور', 'شهرضا', 'راهداری']",451,31,0.3973619126133553,DS2,niche_only,afternoon,True
3434529158880458002,Carousel,715,Wednesday,15,14,8,2024,12078,28,False,False,"['animeedits', 'animecontent', 'ace', 'animeworld', 'animereels', 'anime', 'onepiecereels', 'onepieceworld', 'onepieceedit', 'onepiece', 'oc', 'luffy', 'sabo', 'emotions', 'emotional', 'aot', 'dbz', 'naruto', 'bleach', 'viralreels', 'viralcontent', 'viral', 'reels', 'insane', 'goku', 'gojosatoru', 'eren', 'monkeydluffy']",2605,3,0.2159119132378508,DS2,mixed,afternoon,False
3655116027378142272,Carousel,1277,Saturday,23,14,6,2025,7077,21,False,False,"['sanantoniotx', 'godsdogsatx', 'rescuedog', 'adoptdontshop', 'fosteringsaveslives', 'sanantoniotx', 'rescue', 'rewritetheirfuture', 'fureverhome', 'rescuestory', 'doglovercommunity', 'thisiswhywerescue', 'fureverhome', 'animalovers', 'blackdogsrule', 'blackdog', 'blackdogsofinstagram', 'blacklab', 'blacklabrador', 'blacklabsofinstagram', 'blacklabradorretriever']",25,0,0.0035320712065555243,DS2,niche_only,evening,True
3404633949608414921,Carousel,223,Thursday,9,4,7,2024,1578,14,False,False,"['portrait', 'likesforlike', 'photography', 'photooftheday', 'photoshoot', 'instalike', 'instagood', 'instapost', 'liketime', 'repost', 'explore', 'explorepage', 'editing', 'photoediting']",73,0,0.04623179227359088,DS2,mixed,morning,False
3553444300932983567,Reel,259,Saturday,16,25,1,2025,22624,5,False,False,"['grwm', 'makeup', 'grmwreels', 'foryou', 'viralvideo']",73,9,0.0036243093922651935,DS2,mixed,afternoon,True
3624680409113357861,Image,1398,Saturday,23,3,5,2025,22657,0,False,False,[],145,0,0.006399505693353341,DS2,none,evening,True
3427075215194483777,Image,533,Sunday,8,4,8,2024,2902,24,False,False,"['everybodylovesmamaosteria', 'igerssicilia', 'igersitalia', 'igers', 'siciliabedda', 'igersitalia', 'isoleegadi', 'regionesicilia', 'photography', 'photogram', 'busiate', 'freshfish', 'choosethebestfucktherest', 'photooftheday', 'photoeveryday', 'choosethebestfucktherest', 'storiedisottosale', 'fishordie', 'everybodylovesmamaosteria', 'gourmet', 'cheflife', 'cheflifestyle', 'photogram', 'photooftheday']",73,5,0.02686875645883569,DS2,niche_only,morning,True
3690933223898277734,Carousel,604,Sunday,9,3,8,2025,34822,4,False,False,"['グリーンビーントゥバーチョコレート', 'greenbeantobarchocolate', 'チョコレートパフェ', 'chocolateparfait', 'パフェ', 'tenjincafe', 'fukuokacafe', '天神パフェ']",177,0,0.005082847543290354,DS2,niche_only,morning,True
3577214710183109275,Image,13,Thursday,11,27,2,2025,17942,0,False,False,[],38,1,0.0021735495736498914,DS2,none,morning,False
3374030945413474123,Image,427,Thursday,3,23,5,2024,376058,28,False,False,"['quotes', 'poetryquotes', 'quote', 'quoteoftheday', 'lovequotes', 'quotesaboutlife', 'quotesdaily', 'motivationalquotes', 'poetsofinstagram', 'thegoodquote', 'igquotes', 'quotesforever', 'quotesgram', 'poetssociety', 'happyquotes', 'shortquotes', 'wordsporn', 'poetryporn', 'writings', 'wordhue', 'explore', 'explorefeed', 'writerscommunity', 'care', 'poetry', 'writersofinstagrampeave', 'alone', 'linestoconnect']",2572,12,0.006871262222151312,DS2,mixed,night,False
3710365034586791453,Carousel,495,Saturday,5,30,8,2025,2251974,0,True,False,[],293,0,0.00013010801629680614,DS2,none,night,True
3534498486370945887,Image,340,Monday,13,30,12,2024,14073,4,True,False,"['successstory', 'cafinal', 'air', 'idt']",21,0,0.001492113116384823,DS2,niche_only,afternoon,False
3467073192666066969,Image,262,Saturday,12,28,9,2024,21,6,False,False,"['drsandeepgoele', 'mindbodyconnection', 'holistichealth', 'physicalhealth', 'mentalhealth', 'mobilitymatters']",2,0,0.09090909090909091,DS2,niche_only,afternoon,True
3469309011038876939,Image,351,Tuesday,14,1,10,2024,1888,28,False,False,"['romantic', 'romanticcouples', 'romanticvideos', 'romancatholic', 'romanreigns', 'urdupoetry', 'urduadab', 'poetry', 'poetrylovers', 'poetryisnotdead', 'sadqoutes', 'sadpoetry', 'sadshayari', 'love', 'lovequotes', 'loveyourself', 'lovestory', 'lovewins', 'loveislove', 'fyp', 'foryou', 'trending', 'trendingreels', 'reelsinstagram', 'sadreels', 'aesthetic', 'ａｅｓｔｈｅｔｉｃ', 'aestheticphotography', 'lovereels']",92,0,0.048703017469560614,DS2,mixed,afternoon,False
3631117855116478439,Image,303,Monday,20,12,5,2025,2076,0,False,False,[],4,0,0.0019258545979778526,DS2,none,evening,False
3690328075556772100,Image,362,Saturday,13,2,8,2025,411682,0,True,False,[],792,0,0.0019238103103601557,DS2,none,afternoon,True
3434001916889992535,Image,267,Tuesday,21,13,8,2024,1275,15,False,False,"['naruto', 'kimetsunoyaiba', 'onepiece', 'saintseiya', 'sailormoon', 'ranma', 'evangelion', 'anime', 'culturajaponesa', 'gastronomiajaponesa', 'okonomiyaki', 'sumo', 'japan', 'taiko', 'matsuri']",73,0,0.05721003134796238,DS2,niche_only,evening,False
3711667075178137223,Image,33,Monday,0,1,9,2025,183883,0,False,False,[],6783,60,0.03721367818842314,DS2,none,night,False
3611620817748569465,Carousel,1490,Tuesday,23,15,4,2025,8169,14,True,False,"['pearlantonacci', 'bocaraton', 'southflorida', 'southfloridarealestate', 'realtorsofinstagram', 'justlisted', 'newlisting', 'bocaratonfl', 'downtownboca', 'sellingsouthflorida', 'bocaratonrealestate', 'gatedcommunity', 'townhomeliving', 'bocaratonflorida']",905,29,0.11432068543451653,DS2,niche_only,evening,False
3458886505591209651,Carousel,378,Tuesday,5,17,9,2024,138338,25,True,False,"['onam', 'onamcelebration', 'onamspecial', 'onamvibes', 'festival', 'fashion', 'fashionstyle', 'tradition', 'traditional', 'pattupavada', 'photo', 'photooftheday', 'naturephotography', 'photoshoot', 'photographers', 'instaphoto', 'india', 'kidsfashion', 'kidswear', 'sister', 'twins', 'love', 'viral', 'viralreels', 'viralreels']",939,39,0.007069589920412899,DS2,mixed,night,False
3725130731082624742,Carousel,648,Friday,13,19,9,2025,53613,1,True,False,"['bounceback', '漢堡控集合', '宵夜推薦', '夜貓族必收', '爆擊味蕾', '手拍漢堡', '東區美食', '台北宵夜']",73,45,0.002200917670757638,DS2,niche_only,afternoon,False
3367233888215104515,Reel,169,Monday,18,13,5,2024,38674977,2,True,False,"['f1', 'imolagp']",216943,301,0.005617171908927783,DS2,niche_only,evening,False
3377455278726949855,Carousel,78,Monday,21,27,5,2024,756,4,False,False,"['brothers', 'volleyball', 'india', 'instagram']",320,0,0.4227212681638045,DS2,mixed,evening,False
3439073288616622267,Image,322,Tuesday,21,20,8,2024,2208883,0,True,False,[],54696,558,0.025014441681862877,DS2,none,evening,False
3230758714959945720,Image,155,Tuesday,11,7,11,2023,134293,5,False,False,"['hamas', 'nuncamas', 'israel', 'unidos', 'hamasisisis']",594,56,0.004840126885787898,DS2,niche_only,morning,False
3579163799038880266,Carousel,3,Sunday,4,2,3,2025,63073,0,False,False,[],73,6,0.0012524970669372483,DS2,none,night,True
3603665835098103436,Image,12,Friday,23,4,4,2025,8053,0,False,False,[],33,0,0.004097342935187484,DS2,none,evening,False
3712496610690906266,Reel,420,Tuesday,3,2,9,2025,1685,30,False,False,"['cristianoronaldo', 'cr7', 'goat', 'cr7forever', 'cr7fans', 'cr7goals', 'footballlegend', 'soccerlegend', 'championsleague', 'portugal', 'ronaldoskills', 'ronaldogoals', 'cr7magic', 'ronaldofan', 'cr7king', 'footballstar', 'soccerstar', 'goatstatus', 'vivaronaldo', 'cr7army', 'nopainnogain', 'hardworkpaysoff', 'dreambig', 'nevergiveup', 'footballislife', 'soccerlife', 'icon', 'legend', 'motivation', 'sportslegendsclearwater']",47,0,0.027876631079478055,DS2,niche_only,night,False
2671167861441456729,Carousel,445,Sunday,9,26,9,2021,174727,26,False,False,"['beautifulmatters', 'livethelittlethings', 'nothingisordinary', 'sharethelove', 'theparisianchique', 'postitfortheaesthetics', 'styledujour', 'lestyleàlafrançaise', 'fashiondiaries', 'neutralstyle', 'parismonamour', 'photosinbetween', 'modedamour', 'createinspring', 'frenchchic', 'parisianstyle', 'theparisguru', 'parisian', 'parisvibes', 'parisfashionweek', 'frenchfashionblogger', 'parisianstreetstyle', 'dressedindutti', 'massimodutti', 'stylinginparis', 'jilsander']",73,0,0.0004177922256306946,DS2,niche_only,morning,True
2973634954333370833,Image,395,Thursday,17,17,11,2022,4463,3,False,False,"['dontsaygaybill', 'solidarity', 'lgbtqliberation']",181,1,0.04077060931899642,DS2,niche_only,afternoon,False
3577890426666585442,Carousel,446,Friday,10,28,2,2025,5344,16,False,False,"['façaterapia', 'procureumpsicologo', 'cuidardavida', 'cuidardamente', 'cuidardavida', 'psicologiaécompsicologo', 'atendimentoinfantil', 'adolescentes', 'adulto', 'idoso', 'grupo', 'casais', 'palestras', 'aracatuba', 'birigui', 'procureumpsicologo']",19,2,0.0039289055191768,DS2,niche_only,morning,False
3484460428902348029,Reel,197,Tuesday,12,22,10,2024,9925888,7,True,False,"['neenaankaadhal', 'vijaytelevision', 'vijaytv', 'starvijaytv', 'newfiction', 'starvijay', 'tamiltv']",13553,12,0.001366628218389305,DS2,niche_only,afternoon,False
3454687073057895093,Carousel,828,Wednesday,10,11,9,2024,45559,16,False,False,"['happynest', 'thietkethicong', 'congdongyeunhadep', 'ytuong', 'chiase', 'canho', 'caitao', 'truyenthong', 'noithat', 'design', 'thietke', 'hiendai', 'ytuong', 'phongcach', 'noithat', 'idea']",101,1,0.002238805970149254,DS2,niche_only,morning,False
3657677268688540727,Carousel,271,Wednesday,12,18,6,2025,19506,0,True,False,[],305,37,0.01753216793971395,DS2,none,afternoon,False
3184907934574436476,Image,352,Tuesday,5,5,9,2023,205,18,False,False,"['bmsbank', 'bankingservices', 'teachersday', 'happyteachersday', 'teachers', 'education', 'teacherday', 'teacherslife', 'guru', 'lifelessons', 'teacherofig', 'drsarvepalliradhakrishnan', 'teacherappreciation', 'शिक्षक', 'शिक्षकदिवस', 'शिक्षक_दिवस', 'शिक्षकदिन', 'शिक्षित', 'banking', 'loanservices', 'mh13', 'solapurkar', 'solapur']",11,0,0.05339805825242718,DS2,niche_only,night,False
3668632836186781730,Carousel,678,Thursday,15,3,7,2025,10982,0,False,False,[],451,1,0.04115451151780024,DS2,none,afternoon,False
3473612542990701748,Image,567,Monday,13,7,10,2024,1647,19,False,False,"['武陵路中平哥', '天南星科', '觀葉植物', '植物', '雨林植物', '植男', 'plantdecor', '黃斑龜背芋', 'plant', 'plantsathome', 'planthome', 'plants', 'plantsplantsplants', 'plantsofinstagram', 'plantslover', 'houseplantclub', 'indoorplants', 'stayhomewithplants', 'urbanjungle', 'plantsmakepeoplehappy', 'plantlife', 'crazyplantpeople', 'plantlove', 'ต้นไม้', 'ต้นไม้ในบ้าน', 'ต้นไม้แต่งบ้าน', 'tropicalplants', 'monsteradeliciosa', 'monsteradeliciosaaureavariegata']",15,4,0.011529126213592233,DS2,niche_only,afternoon,False
3354905003843053381,Image,438,Friday,18,26,4,2024,15827,17,False,False,"['photography', 'weddingphotography', 'thegoanphotographystudio', 'gps', 'canon', 'wedding', 'hicthed', 'togheter', 'romance', 'photography', 'goa', 'india', 'goaphotographer', 'photographyingoa', 'artist', 'studio', 'wedding']",73,0,0.004612079858478646,DS2,niche_only,evening,False
1260408655755805707,Image,19,Saturday,21,28,5,2016,4335,3,False,False,"['nato', 'nowar', 'peace']",121,0,0.02790590405904059,DS2,niche_only,evening,True
