post_id,content_type,content_category,caption_length,post_day_of_week,post_hour,post_day,post_month,post_year,follower_count,hashtag_count,has_call_to_action,like_count,comment_count,share_count,save_count,reach_count,impression_count,engagement_rate,performance_bucket_label,dataset,time_block,is_weekend
IG0006527,image,Music,139,Wednesday,6,15,10,2025,9696,8,False,424,24,34,63,6175,8106,0.0672,viral,DS1,morning,False
IG0006528,reel,Travel,105,Monday,19,14,7,2025,3083,11,False,48,0,2,7,2472,3380,0.0169,low,DS1,evening,False
IG0006529,carousel,Food,114,Monday,2,20,10,2025,31095,5,False,402,0,18,51,3870,5709,0.0825,medium,DS1,night,False
IG0006530,image,Comedy,116,Tuesday,0,24,12,2024,31095,8,True,302,8,6,49,8668,12339,0.0296,medium,DS1,night,False
IG0006531,image,Technology,104,Tuesday,22,7,10,2025,10034,5,True,104,5,6,16,2734,3438,0.0381,medium,DS1,evening,False
IG0006532,image,Travel,119,Friday,9,31,1,2025,10739,9,False,590,17,33,86,9691,13584,0.0534,high,DS1,morning,False
IG0006533,reel,Comedy,106,Thursday,14,6,2,2025,7486,7,True,323,8,11,40,4649,7098,0.0538,viral,DS1,afternoon,False
IG0006534,image,Fitness,110,Friday,12,22,11,2024,8167,13,False,153,4,4,20,4169,5387,0.0336,medium,DS1,afternoon,False
IG0006535,carousel,Comedy,102,Sunday,16,16,2,2025,10034,2,False,64,2,3,7,3576,3936,0.0193,low,DS1,afternoon,True
IG0006536,reel,Travel,114,Thursday,17,13,11,2025,3447,8,False,304,4,19,50,8151,9095,0.0415,high,DS1,afternoon,False
IG0006537,image,Photography,131,Saturday,9,8,11,2025,9461,3,True,164,11,11,18,15501,21506,0.0095,low,DS1,morning,True
IG0006538,image,Fitness,133,Wednesday,19,25,12,2024,9461,10,False,163,3,8,29,7331,10042,0.0202,low,DS1,evening,False
IG0006539,reel,Music,122,Wednesday,8,15,1,2025,5824,8,True,53,2,3,6,1490,1791,0.0357,medium,DS1,morning,False
IG0006540,image,Travel,123,Friday,23,22,11,2024,10018,4,True,235,6,10,30,4163,5905,0.0476,high,DS1,evening,False
IG0006541,reel,Photography,125,Tuesday,0,6,5,2025,4542,8,False,38,0,3,4,3448,4940,0.0091,low,DS1,night,False
IG0006542,image,Fashion,107,Saturday,11,13,9,2025,10018,7,False,87,2,7,11,2228,2637,0.0406,medium,DS1,morning,True
IG0006543,carousel,Technology,135,Tuesday,10,18,3,2025,6916,6,False,173,3,8,24,9914,11962,0.0174,low,DS1,morning,False
IG0006544,reel,Photography,122,Sunday,10,27,4,2025,15986,7,False,527,20,24,68,9036,10971,0.0582,viral,DS1,morning,True
IG0006545,carousel,Fashion,125,Tuesday,14,23,9,2025,10018,5,True,40,3,1,4,1142,1413,0.034,medium,DS1,afternoon,False
IG0006546,image,Beauty,121,Sunday,19,16,11,2025,5824,4,False,564,14,42,92,8229,11298,0.063,viral,DS1,evening,True
IG0006547,image,Food,128,Sunday,13,13,4,2025,10034,11,False,108,3,5,23,5284,7346,0.0189,low,DS1,afternoon,True
IG0006548,image,Photography,118,Tuesday,8,6,5,2025,5824,11,False,576,21,33,99,4853,5446,0.1339,high,DS1,morning,False
IG0006549,image,Lifestyle,107,Thursday,1,8,5,2025,31095,9,False,262,7,12,35,4592,6001,0.0527,high,DS1,night,False
IG0006550,carousel,Technology,134,Wednesday,1,20,11,2024,31095,21,True,225,8,14,39,2844,3283,0.0871,viral,DS1,night,False
IG0006551,reel,Photography,119,Friday,21,14,11,2025,13798,7,False,347,11,23,48,6756,9219,0.0465,high,DS1,evening,False
IG0006552,carousel,Fashion,118,Sunday,15,2,11,2025,5824,10,False,152,7,9,24,2984,3313,0.058,viral,DS1,afternoon,True
IG0006553,reel,Lifestyle,110,Friday,5,18,4,2025,22291,9,False,801,51,33,111,3966,6192,0.1609,high,DS1,night,False
IG0006554,carousel,Technology,114,Wednesday,12,25,12,2024,9696,7,True,558,12,28,78,14395,20944,0.0323,medium,DS1,afternoon,False
IG0006555,carousel,Lifestyle,127,Monday,5,17,11,2025,10034,9,True,77,1,7,11,3141,4181,0.023,low,DS1,night,False
IG0006556,image,Fitness,90,Saturday,0,5,4,2025,3447,5,False,582,15,39,81,8233,10669,0.0672,viral,DS1,night,True
IG0006557,reel,Fashion,128,Sunday,12,31,8,2025,5824,11,True,223,6,17,36,7322,8625,0.0327,medium,DS1,afternoon,True
IG0006558,image,Comedy,124,Saturday,1,3,5,2025,15923,4,True,355,10,22,55,6083,8286,0.0533,high,DS1,night,True
IG0006559,image,Fitness,97,Friday,22,23,5,2025,6916,12,True,46,3,2,4,2088,2815,0.0195,low,DS1,evening,False
IG0006560,image,Technology,112,Sunday,0,16,3,2025,15923,6,True,108,1,11,0,7321,10610,0.0113,low,DS1,night,True
IG0006561,image,Technology,130,Wednesday,0,30,4,2025,22291,7,True,81,4,5,12,2085,3289,0.031,medium,DS1,night,False
IG0006562,carousel,Travel,117,Wednesday,10,27,8,2025,3447,10,False,154,8,9,22,2469,3938,0.049,high,DS1,morning,False
IG0006563,image,Fashion,142,Saturday,15,4,1,2025,3447,5,False,69,3,4,14,2804,4343,0.0207,low,DS1,afternoon,True
IG0006564,image,Beauty,90,Monday,8,13,10,2025,3551,7,False,884,25,29,145,11510,15530,0.0697,viral,DS1,morning,False
IG0006565,reel,Beauty,114,Monday,6,5,5,2025,4542,10,False,126,4,7,17,3708,5145,0.0299,medium,DS1,morning,False
IG0006566,image,Technology,125,Wednesday,13,10,9,2025,4542,8,True,276,10,9,37,4371,6431,0.0516,high,DS1,afternoon,False
IG0006567,carousel,Beauty,115,Wednesday,4,16,4,2025,31095,13,False,406,4,13,58,6738,9176,0.0524,high,DS1,night,False
IG0006568,reel,Food,115,Sunday,18,12,1,2025,6916,10,False,79,3,3,13,1855,2748,0.0357,medium,DS1,evening,True
IG0006569,image,Travel,119,Sunday,23,24,11,2024,15923,8,False,121,1,8,16,6622,10454,0.014,low,DS1,evening,True
IG0006570,reel,Technology,102,Tuesday,16,1,4,2025,8167,11,False,770,20,43,128,10272,14559,0.066,viral,DS1,afternoon,False
IG0006571,carousel,Beauty,115,Monday,7,25,8,2025,22291,5,False,156,7,11,22,5255,6470,0.0303,medium,DS1,morning,False
IG0006572,carousel,Fashion,121,Sunday,3,16,3,2025,4972,7,False,21,2,1,5,1912,2283,0.0127,low,DS1,night,True
IG0006573,reel,Photography,104,Monday,1,16,6,2025,3447,5,False,793,25,40,131,13586,17934,0.0551,high,DS1,night,False
IG0006574,reel,Comedy,120,Saturday,22,30,11,2024,15923,12,True,83,1,3,6,2902,3735,0.0249,low,DS1,evening,True
IG0006575,image,Fitness,119,Monday,19,28,7,2025,10739,6,False,523,24,22,78,6614,7979,0.0811,viral,DS1,evening,False
IG0006576,image,Fitness,115,Sunday,12,9,3,2025,3551,9,False,904,0,58,153,11536,15390,0.0724,viral,DS1,afternoon,True
IG0006577,image,Food,95,Tuesday,19,30,9,2025,7486,9,False,140,4,2,23,1994,3042,0.0556,high,DS1,evening,False
IG0006578,image,Lifestyle,123,Wednesday,5,20,11,2024,3551,12,False,212,8,13,32,3848,5687,0.0466,high,DS1,night,False
IG0006579,reel,Fashion,115,Thursday,17,8,5,2025,15923,15,False,617,19,30,94,9234,12234,0.0621,viral,DS1,afternoon,False
IG0006580,carousel,Lifestyle,111,Friday,4,7,11,2025,3551,7,False,0,5,6,24,5839,9269,0.0038,low,DS1,night,False
IG0006581,image,Travel,109,Monday,11,3,3,2025,4972,6,False,1395,48,48,195,9733,11306,0.1491,high,DS1,morning,False
IG0006582,image,Comedy,126,Thursday,18,9,10,2025,15986,6,False,73,4,6,13,1745,2077,0.0462,high,DS1,evening,False
IG0006583,image,Travel,122,Monday,19,10,2,2025,5824,8,True,193,5,12,29,4526,6233,0.0383,medium,DS1,evening,False
IG0006584,reel,Technology,127,Monday,18,23,6,2025,4972,8,True,95,3,5,20,4976,7169,0.0172,low,DS1,evening,False
IG0006585,carousel,Fashion,109,Sunday,14,23,2,2025,10034,8,False,33,1,1,3,3197,4988,0.0076,low,DS1,afternoon,True
IG0006586,image,Technology,119,Wednesday,6,8,1,2025,10739,5,False,277,9,13,44,4609,7172,0.0478,high,DS1,morning,False
IG0006587,reel,Music,114,Wednesday,18,20,11,2024,13798,12,False,571,19,22,94,8917,11648,0.0606,viral,DS1,evening,False
IG0006588,reel,Beauty,138,Tuesday,22,15,7,2025,4972,6,False,78,2,6,12,4554,6841,0.0143,low,DS1,evening,False
IG0006589,carousel,Fitness,121,Sunday,20,11,5,2025,6916,9,True,112,6,6,16,1897,2744,0.051,high,DS1,evening,True
IG0006590,carousel,Photography,112,Sunday,2,13,7,2025,4972,9,True,337,11,23,44,4495,5910,0.0702,viral,DS1,night,True
IG0006591,reel,Technology,111,Saturday,0,8,3,2025,3447,7,True,107,6,10,24,6337,7524,0.0195,low,DS1,night,True
IG0006592,image,Lifestyle,117,Tuesday,20,10,12,2024,3083,12,False,628,23,23,81,8845,11204,0.0674,viral,DS1,evening,False
IG0006593,carousel,Music,133,Tuesday,9,8,7,2025,10739,6,False,564,17,27,83,10902,12066,0.0573,viral,DS1,morning,False
IG0006594,carousel,Fitness,125,Thursday,3,12,6,2025,7486,9,False,40,1,3,4,2870,3302,0.0145,low,DS1,night,False
IG0006595,reel,Technology,117,Monday,15,12,5,2025,4542,9,False,121,7,6,23,2491,3438,0.0457,high,DS1,afternoon,False
IG0006596,image,Music,114,Wednesday,11,18,12,2024,3447,11,False,102,5,6,18,4346,5128,0.0255,medium,DS1,morning,False
IG0006597,carousel,Music,126,Saturday,9,5,7,2025,13798,10,False,72,1,3,13,2804,3669,0.0243,medium,DS1,morning,True
IG0006598,reel,Fashion,101,Saturday,2,28,12,2024,7486,12,False,149,1,9,18,3643,4831,0.0366,medium,DS1,night,True
IG0006599,image,Travel,105,Monday,7,17,2,2025,15923,4,True,325,9,23,52,8772,10773,0.038,medium,DS1,morning,False
IG0006600,image,Music,129,Thursday,4,8,5,2025,9044,8,True,709,30,51,106,12378,16574,0.0541,high,DS1,night,False
IG0006601,reel,Food,124,Tuesday,21,7,10,2025,10018,8,True,399,8,16,66,14548,17723,0.0276,medium,DS1,evening,False
IG0006602,carousel,Travel,115,Saturday,15,7,6,2025,15923,7,False,1351,43,58,220,21738,24738,0.0676,viral,DS1,afternoon,True
IG0006603,carousel,Fitness,125,Sunday,3,27,4,2025,9461,10,True,97,0,9,11,2443,3894,0.03,medium,DS1,night,True
IG0006604,carousel,Fitness,113,Saturday,15,16,8,2025,8167,6,False,110,1,7,13,4476,5272,0.0248,medium,DS1,afternoon,True
IG0006605,image,Fitness,134,Saturday,21,16,8,2025,6916,7,False,88,3,4,0,3924,5091,0.0187,low,DS1,evening,True
IG0006606,carousel,Fitness,107,Monday,2,13,10,2025,8167,16,True,526,13,21,90,8064,9488,0.0685,viral,DS1,night,False
IG0006607,image,Food,133,Saturday,22,4,1,2025,10018,6,False,42,1,3,3,1571,2095,0.0234,low,DS1,evening,True
IG0006608,reel,Technology,115,Monday,3,19,5,2025,3447,4,False,60,2,1,6,1996,2598,0.0266,medium,DS1,night,False
IG0006609,carousel,Comedy,127,Thursday,15,23,10,2025,5824,6,True,254,5,11,35,4586,6596,0.0462,high,DS1,afternoon,False
IG0006610,image,Music,114,Thursday,4,29,5,2025,13798,13,False,140,6,14,23,2760,3982,0.046,high,DS1,night,False
IG0006611,carousel,Fitness,122,Wednesday,21,26,2,2025,31095,5,True,496,13,21,76,9402,12514,0.0484,high,DS1,evening,False
IG0006612,carousel,Travel,124,Thursday,20,13,3,2025,9461,7,True,182,5,10,25,2450,3759,0.0591,viral,DS1,evening,False
IG0006613,reel,Travel,126,Monday,17,18,8,2025,15923,9,False,275,10,12,0,4521,6438,0.0461,high,DS1,afternoon,False
IG0006614,image,Music,113,Wednesday,19,10,9,2025,5824,8,True,149,5,10,21,3981,6181,0.0299,medium,DS1,evening,False
IG0006615,image,Technology,112,Tuesday,7,19,11,2024,9461,10,True,350,6,7,38,5585,7532,0.0532,viral,DS1,morning,False
IG0006616,image,Photography,143,Tuesday,7,22,4,2025,4542,6,True,46,0,0,5,2813,4313,0.0118,low,DS1,morning,False
IG0006617,carousel,Photography,124,Tuesday,6,18,3,2025,8167,13,False,327,12,17,44,8568,11603,0.0345,medium,DS1,morning,False
IG0006618,image,Comedy,131,Friday,9,27,12,2024,3551,11,False,159,3,8,0,7097,10526,0.0162,low,DS1,morning,False
IG0006619,carousel,Technology,128,Sunday,1,6,7,2025,7486,9,False,80,4,5,8,6220,8703,0.0111,low,DS1,night,True
IG0006620,image,Music,118,Tuesday,19,21,10,2025,9696,7,False,309,9,17,51,6413,9629,0.0401,high,DS1,evening,False
IG0006621,image,Photography,119,Friday,5,29,11,2024,3083,9,False,397,11,0,57,10904,14404,0.0323,medium,DS1,night,False
IG0006622,image,Photography,141,Sunday,14,4,5,2025,7486,3,False,370,8,16,59,6519,10403,0.0435,high,DS1,afternoon,True
IG0006623,carousel,Photography,134,Tuesday,13,26,8,2025,3551,8,False,105,4,7,17,2300,2889,0.046,high,DS1,afternoon,False
IG0006624,image,Lifestyle,132,Monday,7,20,10,2025,15923,9,False,295,9,0,47,4131,5935,0.0591,viral,DS1,morning,False
IG0006625,carousel,Food,120,Thursday,8,8,5,2025,7486,6,True,27,1,0,3,2077,2312,0.0134,low,DS1,morning,False
IG0006626,image,Music,138,Sunday,4,9,11,2025,13798,5,True,416,9,20,65,8191,11935,0.0427,high,DS1,night,True
IG0006627,reel,Beauty,133,Sunday,4,8,6,2025,15986,6,True,63,2,4,7,5579,8871,0.0086,low,DS1,night,True
IG0006628,carousel,Fashion,120,Sunday,8,6,4,2025,22291,9,False,49,4,1,6,4825,5360,0.0112,low,DS1,morning,True
IG0006629,reel,Fashion,131,Sunday,21,23,3,2025,3551,8,False,615,16,31,105,12907,20512,0.0374,medium,DS1,evening,True
IG0006630,reel,Technology,118,Friday,6,13,6,2025,4972,4,False,54,2,3,7,1261,1700,0.0388,high,DS1,morning,False
IG0006631,reel,Music,123,Friday,7,29,8,2025,7486,7,False,71,7,4,11,3290,4551,0.0204,low,DS1,morning,False
IG0006632,reel,Music,130,Tuesday,23,18,11,2025,10034,8,True,328,9,14,56,8508,12063,0.0337,medium,DS1,evening,False
IG0006633,image,Fashion,109,Tuesday,14,25,3,2025,6916,8,False,645,22,37,108,8476,10333,0.0786,viral,DS1,afternoon,False
IG0006634,image,Comedy,120,Tuesday,2,29,7,2025,6916,11,False,36,1,1,6,1667,1952,0.0225,low,DS1,night,False
IG0006635,image,Fashion,120,Monday,20,2,12,2024,3083,8,False,324,6,18,54,9121,11633,0.0346,medium,DS1,evening,False
IG0006636,carousel,Music,113,Monday,16,3,11,2025,15986,3,True,234,13,10,31,4807,6830,0.0422,high,DS1,afternoon,False
IG0006637,image,Photography,108,Tuesday,18,10,6,2025,3447,5,False,845,26,45,135,10885,12444,0.0845,viral,DS1,evening,False
IG0006638,image,Comedy,109,Tuesday,17,29,4,2025,10018,6,True,100,2,2,0,2291,2704,0.0385,high,DS1,afternoon,False
IG0006639,image,Fitness,127,Saturday,9,1,2,2025,7486,9,False,41,1,0,7,2589,4075,0.012,low,DS1,morning,True
IG0006640,carousel,Beauty,110,Sunday,1,28,9,2025,10739,3,False,331,0,28,52,20562,30690,0.0134,low,DS1,night,True
IG0006641,reel,Lifestyle,110,Saturday,1,7,6,2025,3083,9,False,67,2,1,12,3620,4971,0.0165,low,DS1,night,True
IG0006642,carousel,Food,151,Saturday,16,18,1,2025,4972,8,True,66,1,3,11,2529,3919,0.0207,low,DS1,afternoon,True
IG0006643,reel,Fitness,120,Sunday,14,20,4,2025,3551,6,False,814,28,60,108,13120,18857,0.0536,high,DS1,afternoon,True
IG0006644,carousel,Travel,107,Friday,15,3,10,2025,31095,7,False,102,3,5,14,2242,3130,0.0396,medium,DS1,afternoon,False
IG0006645,reel,Fashion,127,Thursday,5,14,8,2025,13798,6,True,145,6,2,16,2211,3327,0.0508,high,DS1,night,False
IG0006646,image,Beauty,100,Thursday,19,24,4,2025,22291,11,True,98,2,3,13,5921,9369,0.0124,low,DS1,evening,False
IG0006647,carousel,Fashion,116,Wednesday,1,2,7,2025,9044,4,False,371,11,26,47,4904,7427,0.0613,viral,DS1,night,False
IG0006648,image,Fashion,114,Monday,14,13,1,2025,3083,8,False,153,8,5,22,5639,8691,0.0216,low,DS1,afternoon,False
IG0006649,image,Fitness,109,Monday,20,10,2,2025,9696,12,False,110,4,7,20,4561,5092,0.0277,medium,DS1,evening,False
IG0006650,reel,Photography,126,Friday,17,27,12,2024,31095,4,True,176,11,8,21,3457,4425,0.0488,high,DS1,afternoon,False
IG0006651,carousel,Photography,130,Wednesday,7,22,10,2025,10034,7,False,281,9,18,33,5688,7374,0.0462,high,DS1,morning,False
IG0006652,image,Lifestyle,110,Wednesday,3,4,12,2024,4972,9,False,101,5,4,17,4648,5354,0.0237,medium,DS1,night,False
IG0006653,image,Comedy,118,Tuesday,4,1,4,2025,8167,13,False,337,10,16,46,4910,6552,0.0624,viral,DS1,night,False
IG0006654,reel,Fashion,118,Monday,7,19,5,2025,9461,7,True,333,0,21,0,4948,6677,0.053,viral,DS1,morning,False
IG0006655,image,Technology,149,Tuesday,21,27,5,2025,3551,13,True,453,11,24,80,6724,8146,0.0697,viral,DS1,evening,False
IG0006656,image,Photography,126,Wednesday,16,12,3,2025,13798,11,False,162,5,5,23,4413,5079,0.0384,medium,DS1,afternoon,False
IG0006657,reel,Music,126,Wednesday,5,2,4,2025,4542,17,False,178,4,11,28,3926,4761,0.0464,high,DS1,night,False
IG0006658,carousel,Beauty,138,Friday,14,7,11,2025,10739,8,False,77,2,5,14,990,1175,0.0834,viral,DS1,afternoon,False
IG0006659,image,Technology,115,Wednesday,0,15,10,2025,13798,6,False,135,5,5,19,3794,4243,0.0387,medium,DS1,night,False
IG0006660,image,Fitness,97,Saturday,10,27,9,2025,7486,6,False,175,6,12,23,4220,4688,0.0461,high,DS1,morning,True
IG0006661,image,Fitness,119,Saturday,5,11,1,2025,4542,9,False,102,1,4,8,2824,3331,0.0345,medium,DS1,night,True
IG0006662,image,Lifestyle,131,Friday,22,17,1,2025,10034,5,False,268,9,13,33,6181,8197,0.0394,high,DS1,evening,False
IG0006663,reel,Lifestyle,136,Thursday,5,23,1,2025,13798,10,False,37,2,2,8,3446,4353,0.0113,low,DS1,night,False
IG0006664,reel,Comedy,129,Wednesday,19,7,5,2025,3551,8,False,133,7,7,28,2304,3205,0.0546,viral,DS1,evening,False
IG0006665,carousel,Music,118,Wednesday,19,10,9,2025,7486,8,False,448,16,15,66,15678,23913,0.0228,low,DS1,evening,False
IG0006666,image,Beauty,144,Wednesday,17,2,7,2025,22291,11,False,50,2,1,5,1730,2228,0.026,low,DS1,afternoon,False
IG0006667,carousel,Music,129,Sunday,17,24,8,2025,4542,5,True,89,2,5,10,1949,2999,0.0353,medium,DS1,afternoon,True
IG0006668,image,Travel,133,Monday,6,12,5,2025,8167,11,True,184,8,5,0,9284,10726,0.0184,low,DS1,morning,False
IG0006669,image,Lifestyle,116,Monday,23,13,1,2025,13798,7,False,271,5,9,46,9141,13195,0.0251,low,DS1,evening,False
IG0006670,carousel,Comedy,109,Sunday,15,11,5,2025,15923,8,False,285,9,9,35,10018,11502,0.0294,medium,DS1,afternoon,True
IG0006671,reel,Food,119,Thursday,21,8,5,2025,4972,12,False,27,3,1,2,1982,2907,0.0114,low,DS1,evening,False
IG0006672,carousel,Fashion,115,Thursday,21,29,5,2025,3551,8,False,380,11,19,53,15768,18834,0.0246,low,DS1,evening,False
IG0006673,reel,Fashion,117,Tuesday,22,5,8,2025,6916,5,False,286,8,10,45,3932,5383,0.0648,viral,DS1,evening,False
IG0006674,image,Food,94,Saturday,18,16,8,2025,3447,5,False,279,8,11,34,4806,7580,0.0438,high,DS1,evening,True
IG0006675,reel,Photography,119,Friday,11,10,10,2025,3551,10,False,747,16,29,102,9485,11526,0.0776,viral,DS1,morning,False
IG0006676,image,Music,121,Friday,17,23,5,2025,22291,5,False,2362,66,104,354,41023,45549,0.0634,viral,DS1,afternoon,False
IG0006677,carousel,Food,115,Friday,3,17,1,2025,10034,8,False,0,6,14,30,4240,6677,0.0075,medium,DS1,night,False
IG0006678,image,Comedy,132,Tuesday,1,8,4,2025,7486,9,True,350,7,18,58,5711,8340,0.0519,high,DS1,night,False
IG0006679,carousel,Beauty,135,Friday,22,29,11,2024,10034,14,False,465,15,15,74,8521,12822,0.0444,high,DS1,evening,False
IG0006680,reel,Food,102,Thursday,8,16,10,2025,5824,6,False,215,9,7,32,4615,6551,0.0401,medium,DS1,morning,False
IG0006681,image,Comedy,135,Sunday,6,3,8,2025,3447,9,False,276,12,11,34,4885,7490,0.0445,high,DS1,morning,True
IG0006682,image,Lifestyle,115,Wednesday,11,1,1,2025,22291,13,False,262,2,20,33,10143,13236,0.0239,low,DS1,morning,False
IG0006683,image,Technology,125,Wednesday,4,9,7,2025,13798,13,False,94,4,5,13,3564,4401,0.0264,medium,DS1,night,False
IG0006684,carousel,Fitness,124,Saturday,11,2,8,2025,8167,6,True,0,7,10,31,3176,4265,0.0113,high,DS1,morning,True
IG0006685,image,Fitness,107,Sunday,15,6,4,2025,3083,9,False,36,0,1,3,1701,1953,0.0205,low,DS1,afternoon,True
IG0006686,image,Travel,100,Thursday,18,5,6,2025,10034,6,True,28,2,4,7,2799,4089,0.01,low,DS1,evening,False
IG0006687,reel,Music,129,Tuesday,11,19,11,2024,7486,13,False,213,10,7,47,6680,9492,0.0292,medium,DS1,morning,False
IG0006688,reel,Beauty,116,Friday,0,4,4,2025,10739,4,False,46,1,1,3,2963,3695,0.0138,low,DS1,night,False
IG0006689,carousel,Technology,157,Sunday,0,12,1,2025,7486,9,False,501,13,20,81,7371,11671,0.0527,high,DS1,night,True
IG0006690,carousel,Technology,106,Thursday,18,13,2,2025,10018,9,False,113,6,2,15,9782,14263,0.0095,low,DS1,evening,False
IG0006691,carousel,Lifestyle,133,Saturday,19,19,4,2025,10018,13,False,229,3,11,42,11072,17443,0.0163,low,DS1,evening,True
IG0006692,carousel,Food,128,Tuesday,11,26,8,2025,4542,12,True,158,6,10,25,4769,6928,0.0287,medium,DS1,morning,False
IG0006693,carousel,Music,118,Tuesday,4,6,5,2025,3447,9,True,99,5,0,19,9311,12865,0.0096,low,DS1,night,False
IG0006694,image,Fashion,127,Friday,8,4,7,2025,10018,7,False,175,5,12,29,3809,5463,0.0405,high,DS1,morning,False
IG0006695,carousel,Technology,118,Friday,11,9,5,2025,13798,10,False,840,26,44,131,12848,17346,0.06,viral,DS1,morning,False
IG0006696,reel,Comedy,113,Thursday,1,23,1,2025,9696,8,False,148,1,2,32,8600,9633,0.019,low,DS1,night,False
IG0006697,image,Fashion,114,Sunday,12,23,3,2025,15923,8,False,100,1,5,17,1658,2064,0.0596,viral,DS1,afternoon,True
IG0006698,image,Travel,111,Saturday,3,8,11,2025,3551,6,False,266,8,13,49,4960,7003,0.048,high,DS1,night,True
IG0006699,image,Food,136,Saturday,18,25,10,2025,5824,9,False,974,19,48,136,12639,14835,0.0793,viral,DS1,evening,True
IG0006700,carousel,Food,113,Monday,7,29,9,2025,22291,9,True,66,1,2,6,5971,9348,0.008,low,DS1,morning,False
IG0006701,reel,Beauty,113,Saturday,12,5,7,2025,4972,6,False,298,11,18,42,5464,6208,0.0594,viral,DS1,afternoon,True
IG0006702,image,Technology,107,Wednesday,0,9,4,2025,4542,9,True,309,10,18,56,4789,7259,0.0541,viral,DS1,night,False
IG0006703,image,Lifestyle,113,Monday,16,23,12,2024,3551,5,False,971,30,55,141,17554,26788,0.0447,high,DS1,afternoon,False
IG0006704,carousel,Photography,104,Monday,16,2,6,2025,15923,8,True,478,18,21,78,9220,14576,0.0408,medium,DS1,afternoon,False
IG0006705,carousel,Photography,113,Monday,3,3,2,2025,31095,7,True,219,9,8,33,4527,6995,0.0385,medium,DS1,night,False
IG0006706,image,Fitness,111,Tuesday,7,22,7,2025,10034,8,False,83,3,3,10,3388,4290,0.0231,low,DS1,morning,False
IG0006707,image,Comedy,111,Tuesday,19,3,12,2024,3447,7,False,213,0,13,31,3662,5194,0.0495,high,DS1,evening,False
IG0006708,reel,Fashion,120,Monday,4,12,5,2025,10739,6,False,124,3,6,22,2879,3891,0.0398,high,DS1,night,False
IG0006709,image,Travel,126,Thursday,15,26,6,2025,4542,7,False,23,2,0,3,878,1007,0.0278,medium,DS1,afternoon,False
IG0006710,carousel,Fitness,117,Tuesday,1,14,10,2025,6916,2,False,366,6,19,50,5432,6901,0.0639,viral,DS1,night,False
IG0006711,reel,Food,121,Wednesday,8,1,10,2025,5824,6,True,63,5,4,10,3533,4131,0.0198,low,DS1,morning,False
IG0006712,image,Fashion,124,Tuesday,12,25,2,2025,3447,6,False,164,5,6,27,8420,12437,0.0162,low,DS1,afternoon,False
